depth id strategy heuristic/moves solution_length visited processed max_depth solution_time(ms)
4 17 dfs rdlu 12 65314 62308 20 123.547
4 17 dfs rdul 12 27 13 12 6.773
4 17 dfs uldr 18 290 275 20 10.061
4 17 dfs ulrd 20 249654 235871 20 436.97
4 18 astr hamm 4 11 5 4 6.086
4 18 astr manh 4 11 5 4 6.443
4 18 bfs drlu 4 86 41 4 5.387
4 18 bfs drul 4 98 46 4 5.344
4 18 bfs ludr 4 80 37 4 4.991
4 18 bfs lurd 4 77 35 4 5.153
4 18 bfs rdlu 4 83 39 4 5.015
4 18 bfs rdul 4 95 44 4 5.053
4 18 bfs uldr 4 92 42 4 5.216
4 18 bfs ulrd 4 89 40 4 5.187
4 18 dfs drlu 18 187 169 20 7.15
4 18 dfs drul 18 265980 251245 20 451.196
4 18 dfs ludr 20 247915 234776 20 426.018
4 18 dfs lurd 20 373833 352702 20 686.987
4 18 dfs rdlu 18 198 181 20 7.343
4 18 dfs rdul 18 265836 251091 20 449.699
4 18 dfs uldr 20 54386 51996 20 113.577
4 18 dfs ulrd 18 270 252 20 8.152
4 19 astr hamm 4 11 6 4 6.417
4 19 astr manh 4 10 5 4 6.371
4 19 bfs drlu 4 115 54 4 5.378
4 19 bfs drul 4 115 54 4 5.081
4 19 bfs ludr 4 60 27 4 5.08
4 19 bfs lurd 4 60 27 4 4.96
4 19 bfs rdlu 4 115 54 4 5.294
4 19 bfs rdul 4 115 54 4 5.188
4 19 bfs uldr 4 60 27 4 5.121
4 19 bfs ulrd 4 60 27 4 5.064
4 19 dfs drlu 20 236 220 20 7.485
4 19 dfs drul 10 21 11 10 6.756
4 19 dfs ludr 20 296 278 20 9.358
4 19 dfs lurd 20 42263 40477 20 94.452
4 19 dfs rdlu 20 19698 18956 20 42.618
4 19 dfs rdul 10 21 11 10 6.918
4 19 dfs uldr 20 395584 373034 20 701.286
4 19 dfs ulrd 20 247930 234790 20 429.033
4 20 astr hamm 4 11 6 4 6.31
4 20 astr manh 4 11 6 4 6.546
4 20 bfs drlu 4 66 29 4 5.047
4 20 bfs drul 4 83 37 4 5.192
4 20 bfs ludr 4 50 22 4 5.178
4 20 bfs lurd 4 50 22 4 5.004
4 20 bfs rdlu 4 66 29 4 5.016
4 20 bfs rdul 4 83 37 4 5.023
4 20 bfs uldr 4 67 30 4 4.955
4 20 bfs ulrd 4 67 30 4 5.705
4 20 dfs drlu 18 915 893 20 10.37
4 20 dfs drul 20 11694 11360 20 28.942
4 20 dfs ludr 20 206408 195478 20 364.589
4 20 dfs lurd 20 275849 260619 20 489.507
4 20 dfs rdlu 18 81893 78117 20 158.125
4 20 dfs rdul 18 9057 8784 20 24.983
4 20 dfs uldr 20 236837 224275 20 434.228
4 20 dfs ulrd 18 206391 195463 20 376.022
4 21 astr hamm 4 11 5 4 6.309
4 21 astr manh 4 11 5 4 6.642
4 21 bfs drlu 4 151 73 4 5.375
4 21 bfs drul 4 151 73 4 5.324
4 21 bfs ludr 4 110 56 4 5.119
4 21 bfs lurd 4 72 36 4 4.976
4 21 bfs rdlu 4 113 53 4 5.093
4 21 bfs rdul 4 113 53 4 5.116
4 21 bfs uldr 4 110 56 4 5.155
4 21 bfs ulrd 4 72 36 4 5.055
4 21 dfs drlu 4 11 5 4 7.353
4 21 dfs drul 4 11 5 4 6.745
4 21 dfs ludr 16 544 526 20 8.602
4 21 dfs lurd 16 266807 252010 20 490.626
4 21 dfs rdlu 20 261999 247904 20 445.407
4 21 dfs rdul 18 248078 234922 20 422.334
4 21 dfs uldr 18 173553 164665 20 307.28
4 21 dfs ulrd 16 1246 1211 20 10.105
4 22 astr hamm 4 10 5 4 8.843
4 22 astr manh 4 10 5 4 7.247
4 22 bfs drlu 4 108 51 4 5.71
4 22 bfs drul 4 108 51 4 5.271
4 22 bfs ludr 4 68 32 4 4.959
4 22 bfs lurd 4 67 30 4 5.168
4 22 bfs rdlu 4 107 49 4 5.091
4 22 bfs rdul 4 107 49 4 5.048
4 22 bfs uldr 4 68 32 4 5.033
4 22 bfs ulrd 4 67 30 4 5.192
4 22 dfs drlu 16 8721 8454 20 24.254
4 22 dfs drul 20 22115 21349 20 46.432
4 22 dfs ludr 18 253 238 20 8.104
4 22 dfs lurd 18 266074 251331 20 462.834
4 22 dfs rdlu 18 65496 62476 20 137.068
4 22 dfs rdul 18 203 183 20 8.026
4 22 dfs uldr 18 253 238 20 8.077
4 22 dfs ulrd 18 265923 251171 20 519.77
4 23 astr hamm 4 11 5 4 6.297
4 23 astr manh 4 11 5 4 6.553
4 23 bfs drlu 4 121 61 4 5.284
4 23 bfs drul 4 96 48 4 5.138
4 23 bfs ludr 4 127 61 4 5.345
4 23 bfs lurd 4 127 61 4 5.146
4 23 bfs rdlu 4 121 61 4 5.114
4 23 bfs rdul 4 96 48 4 5.233
4 23 bfs uldr 4 102 48 4 5.228
4 23 bfs ulrd 4 102 48 4 5.173
4 23 dfs drlu 16 312 294 20 8.369
4 23 dfs drul 16 266434 251662 20 449.793
4 23 dfs ludr 20 83 65 20 7.308
4 23 dfs lurd 20 65481 62463 20 126.556
4 23 dfs rdlu 20 265618 250911 20 457.43
4 23 dfs rdul 16 795 770 20 9.094
4 23 dfs uldr 20 284399 269126 20 517.714
4 23 dfs ulrd 18 248114 234956 20 421.237
4 24 astr hamm 4 8 5 4 6.185
4 24 astr manh 4 8 5 4 6.663
4 24 bfs drlu 4 120 56 4 5.875
4 24 bfs drul 4 120 56 4 5.288
4 24 bfs ludr 4 87 42 4 5.075
4 24 bfs lurd 4 55 25 4 5.349
4 24 bfs rdlu 4 88 39 4 5.111
4 24 bfs rdul 4 88 39 4 5.368
4 24 bfs uldr 4 87 42 4 5.018
4 24 bfs ulrd 4 55 25 4 5.098
4 24 dfs drlu 4 8 5 4 6.87
4 24 dfs drul 4 8 5 4 7.118
4 24 dfs ludr 18 176 162 20 11.02
4 24 dfs lurd 18 266119 251375 20 458.871
4 24 dfs rdlu 20 65522 62501 20 125.02
4 24 dfs rdul 20 280 260 20 9.373
4 24 dfs uldr 18 176 162 20 7.171
4 24 dfs ulrd 18 265968 251215 20 464.31
5 1 astr hamm 5 10 6 5 6.356
5 1 astr manh 5 10 6 5 6.429
5 1 bfs drlu 5 159 73 5 8.576
5 1 bfs drul 5 159 73 5 5.36
5 1 bfs ludr 5 121 57 5 5.215
5 1 bfs lurd 5 218 106 5 5.304
5 1 bfs rdlu 5 256 122 5 5.4
5 1 bfs rdul 5 256 122 5 5.465
5 1 bfs uldr 5 121 57 5 5.204
5 1 bfs ulrd 5 218 106 5 6.322
5 1 dfs drlu 19 835672 784169 20 1429.854
5 1 dfs drul 19 909475 852730 20 1520.494
5 1 dfs ludr 17 531235 499312 20 888.03
5 1 dfs lurd 17 332 318 20 8.184
5 1 dfs rdlu 5 10 6 5 6.734
5 1 dfs rdul 5 10 6 5 7.41
5 1 dfs uldr 17 531487 499592 20 900.628
5 1 dfs ulrd 17 332 318 20 8.066
5 2 astr hamm 5 11 6 5 6.176
5 2 astr manh 5 11 6 5 6.763
5 2 bfs drlu 5 185 88 5 5.332
5 2 bfs drul 5 240 113 5 5.35
5 2 bfs ludr 5 241 114 5 5.699
5 2 bfs lurd 5 241 114 5 5.529
5 2 bfs rdlu 5 185 88 5 5.232
5 2 bfs rdul 5 240 113 5 5.561
5 2 bfs uldr 5 296 139 5 5.614
5 2 bfs ulrd 5 296 139 5 5.67
5 2 dfs drlu 19 556 535 20 8.771
5 2 dfs drul 19 132475 125862 20 250.59
5 2 dfs ludr 19 448 429 20 13.112
5 2 dfs lurd 19 132467 125856 20 239.563
5 2 dfs rdlu 19 44202 42428 20 88.373
5 2 dfs rdul 19 18453 17798 20 41.392
5 2 dfs uldr 19 132413 125806 20 248.564
5 2 dfs ulrd 19 100 84 20 7.03
5 3 astr hamm 5 12 6 5 6.294
5 3 astr manh 5 12 6 5 6.428
5 3 bfs drlu 5 178 83 5 5.181
5 3 bfs drul 5 178 83 5 5.151
5 3 bfs ludr 5 133 62 5 5.385
5 3 bfs lurd 5 199 96 5 5.363
5 3 bfs rdlu 5 244 117 5 5.734
5 3 bfs rdul 5 244 117 5 5.446
5 3 bfs uldr 5 133 62 5 5.288
5 3 bfs ulrd 5 199 96 5 5.316
5 3 dfs drlu 19 835663 784161 20 1437.071
5 3 dfs drul 19 909466 852722 20 1588.374
5 3 dfs ludr 17 531142 499229 20 949.989
5 3 dfs lurd 17 496 481 20 8.494
5 3 dfs rdlu 17 39389 37793 20 92.131
5 3 dfs rdul 17 4240 4122 20 15.995
5 3 dfs uldr 17 531394 499509 20 920.415
5 3 dfs ulrd 17 496 481 20 8.483
5 4 astr hamm 5 11 6 5 6.21
5 4 astr manh 5 11 6 5 7.055
5 4 bfs drlu 5 134 61 5 5.157
5 4 bfs drul 5 134 61 5 5.155
5 4 bfs ludr 5 148 69 5 5.082
5 4 bfs lurd 5 161 76 5 5.202
5 4 bfs rdlu 5 147 68 5 5.271
5 4 bfs rdul 5 147 68 5 5.173
5 4 bfs uldr 5 148 69 5 5.341
5 4 bfs ulrd 5 161 76 5 5.225
5 4 dfs drlu 19 56270 53987 20 114.787
5 4 dfs drul 15 20046 19372 20 46.502
5 4 dfs ludr 19 132304 125691 20 250.444
5 4 dfs lurd 19 135 121 20 7.041
5 4 dfs rdlu 19 45304 43466 20 90.245
5 4 dfs rdul 15 17875 17237 20 39.927
5 4 dfs uldr 19 132391 125786 20 244.778
5 4 dfs ulrd 19 135 121 20 8.632
5 5 astr hamm 5 13 6 5 6.299
5 5 astr manh 5 13 6 5 6.869
5 5 bfs drlu 5 218 102 5 5.319
5 5 bfs drul 5 218 102 5 5.358
5 5 bfs ludr 5 165 79 5 5.432
5 5 bfs lurd 5 159 77 5 5.364
5 5 bfs rdlu 5 212 100 5 5.308
5 5 bfs rdul 5 212 100 5 5.425
5 5 bfs uldr 5 165 79 5 5.316
5 5 bfs ulrd 5 159 77 5 5.133
5 5 dfs drlu 19 123027 117053 20 223.55
5 5 dfs drul 19 197404 186953 20 372.738
5 5 dfs ludr 15 532568 500546 20 909.03
5 5 dfs lurd 15 1101 1080 20 9.788
5 5 dfs rdlu 19 40349 38703 20 79.821
5 5 dfs rdul 19 5447 5301 20 17.843
5 5 dfs uldr 15 532820 500826 20 904.726
5 5 dfs ulrd 15 1101 1080 20 9.683
5 6 astr hamm 5 13 6 5 6.107
5 6 astr manh 5 13 6 5 6.543
5 6 bfs drlu 5 174 80 5 5.267
5 6 bfs drul 5 174 80 5 5.476
5 6 bfs ludr 5 121 57 5 5.032
5 6 bfs lurd 5 203 99 5 5.596
5 6 bfs rdlu 5 256 122 5 5.42
5 6 bfs rdul 5 256 122 5 5.367
5 6 bfs uldr 5 121 57 5 5.206
5 6 bfs ulrd 5 203 99 5 5.528
5 6 dfs drlu 19 413329 389401 20 692.174
5 6 dfs drul 19 550521 517402 20 940.616
5 6 dfs ludr 15 2565 2510 20 12.867
5 6 dfs lurd 17 348510 329145 20 594.931
5 6 dfs rdlu 5 13 6 5 7.557
5 6 dfs rdul 5 13 6 5 6.731
5 6 dfs uldr 15 2565 2510 20 13.469
5 6 dfs ulrd 17 325544 307522 20 556.974
5 7 astr hamm 5 14 6 5 6.164
5 7 astr manh 5 14 6 5 6.725
5 7 bfs drlu 5 193 91 5 5.475
5 7 bfs drul 5 227 106 5 5.347
5 7 bfs ludr 5 241 114 5 5.41
5 7 bfs lurd 5 254 121 5 8.669
5 7 bfs rdlu 5 206 98 5 5.382
5 7 bfs rdul 5 240 113 5 5.528
5 7 bfs uldr 5 275 129 5 5.407
5 7 bfs ulrd 5 288 136 5 5.508
5 7 dfs drlu 17 497423 468271 20 854.251
5 7 dfs drul 19 524865 493753 20 922.709
5 7 dfs ludr 19 360298 339427 20 619.782
5 7 dfs lurd 19 392607 369968 20 692.604
5 7 dfs rdlu 19 132507 125889 20 242.211
5 7 dfs rdul 19 459 435 20 8.455
5 7 dfs uldr 17 132764 126132 20 245.762
5 7 dfs ulrd 17 275 257 20 8.021
5 8 astr hamm 5 14 6 5 6.211
5 8 astr manh 5 14 6 5 7.071
5 8 bfs drlu 5 265 126 5 5.681
5 8 bfs drul 5 265 126 5 5.592
5 8 bfs ludr 5 182 86 5 5.205
5 8 bfs lurd 5 216 101 5 5.44
5 8 bfs rdlu 5 299 141 5 5.546
5 8 bfs rdul 5 299 141 5 6.874
5 8 bfs uldr 5 182 86 5 5.255
5 8 bfs ulrd 5 216 101 5 5.311
5 8 dfs drlu 17 359902 339059 20 624.106
5 8 dfs drul 17 392329 369713 20 689.537
5 8 dfs ludr 17 497493 468335 20 848.031
5 8 dfs lurd 19 569763 536013 20 979.034
5 8 dfs rdlu 17 132576 125954 20 246.975
5 8 dfs rdul 17 169 150 20 7.136
5 8 dfs uldr 19 132543 125927 20 261.347
5 8 dfs ulrd 19 496 475 20 8.671
5 9 astr hamm 5 16 8 5 7.122
5 9 astr manh 5 18 9 5 8.51
5 9 bfs drlu 5 189 91 5 5.228
5 9 bfs drul 5 170 82 5 5.228
5 9 bfs ludr 5 207 97 5 5.81
5 9 bfs lurd 5 207 97 5 5.294
5 9 bfs rdlu 5 189 91 5 5.313
5 9 bfs rdul 5 170 82 5 5.353
5 9 bfs uldr 5 188 88 5 5.392
5 9 bfs ulrd 5 188 88 5 5.327
5 9 dfs drlu 15 531842 499874 20 939.285
5 9 dfs drul 15 614 595 20 8.908
5 9 dfs ludr 19 123044 117070 20 235.384
5 9 dfs lurd 19 197415 186964 20 360.344
5 9 dfs rdlu 15 532094 500154 20 882.338
5 9 dfs rdul 15 614 595 20 11.265
5 9 dfs uldr 19 550453 517355 20 944.613
5 9 dfs ulrd 19 413300 389378 20 706.905
5 10 astr hamm 5 14 7 5 6.236
5 10 astr manh 5 14 7 5 6.708
5 10 bfs drlu 5 145 69 5 5.247
5 10 bfs drul 5 214 104 5 5.395
5 10 bfs ludr 5 163 75 5 5.171
5 10 bfs lurd 5 163 75 5 5.263
5 10 bfs rdlu 5 145 69 5 5.123
5 10 bfs rdul 5 214 104 5 5.321
5 10 bfs uldr 5 232 110 5 5.333
5 10 bfs ulrd 5 232 110 5 5.506
5 10 dfs drlu 15 1633 1597 20 11.209
5 10 dfs drul 19 530501 498709 20 910.423
5 10 dfs ludr 19 413339 389411 20 718.923
5 10 dfs lurd 17 451160 425150 20 788.993
5 10 dfs rdlu 15 1633 1597 20 10.856
5 10 dfs rdul 19 530151 498337 20 875.874
5 10 dfs uldr 17 197479 187019 20 353.615
5 10 dfs ulrd 17 122986 117018 20 277.152
5 11 astr hamm 5 13 6 5 6.3
5 11 astr manh 5 13 6 5 6.759
5 11 bfs drlu 5 188 88 5 5.226
5 11 bfs drul 5 188 88 5 5.216
5 11 bfs ludr 5 139 65 5 5.101
5 11 bfs lurd 5 189 91 5 5.287
5 11 bfs rdlu 5 238 114 5 5.372
5 11 bfs rdul 5 238 114 5 5.389
5 11 bfs uldr 5 139 65 5 5.193
5 11 bfs ulrd 5 189 91 5 5.234
5 11 dfs drlu 19 333987 315396 20 576.462
5 11 dfs drul 19 326226 308141 20 567.69
5 11 dfs ludr 19 498823 469053 20 894.296
5 11 dfs lurd 17 573 556 20 8.599
5 11 dfs rdlu 17 266450 251752 20 532.52
5 11 dfs rdul 17 255390 241245 20 433.027
5 11 dfs uldr 19 495589 465992 20 881.862
5 11 dfs ulrd 17 573 556 20 13.158
5 12 astr hamm 5 12 6 5 6.248
5 12 astr manh 5 12 6 5 6.7
5 12 bfs drlu 5 144 66 5 5.372
5 12 bfs drul 5 144 66 5 5.436
5 12 bfs ludr 5 154 72 5 5.175
5 12 bfs lurd 5 151 71 5 5.186
5 12 bfs rdlu 5 141 65 5 5.116
5 12 bfs rdul 5 141 65 5 5.124
5 12 bfs uldr 5 154 72 5 5.13
5 12 bfs ulrd 5 151 71 5 5.779
5 12 dfs drlu 19 406483 383094 20 685.396
5 12 dfs drul 19 367966 346741 20 625.985
5 12 dfs ludr 19 132293 125682 20 243.927
5 12 dfs lurd 19 153 139 20 7.023
5 12 dfs rdlu 19 396564 373692 20 676.852
5 12 dfs rdul 19 357704 336934 20 606.53
5 12 dfs uldr 19 132380 125777 20 251.076
5 12 dfs ulrd 19 153 139 20 8.856
5 13 astr hamm 5 14 6 5 6.507
5 13 astr manh 5 14 6 5 6.544
5 13 bfs drlu 5 228 107 5 5.548
5 13 bfs drul 5 228 107 5 5.811
5 13 bfs ludr 5 171 82 5 5.312
5 13 bfs lurd 5 149 72 5 5.16
5 13 bfs rdlu 5 206 97 5 6.334
5 13 bfs rdul 5 206 97 5 5.683
5 13 bfs uldr 5 171 82 5 5.296
5 13 bfs ulrd 5 149 72 5 5.374
5 13 dfs drlu 19 123010 117035 20 231.074
5 13 dfs drul 19 197390 186939 20 351.792
5 13 dfs ludr 19 498762 468996 20 843.334
5 13 dfs lurd 15 1451 1420 20 10.495
5 13 dfs rdlu 19 266606 251897 20 468.093
5 13 dfs rdul 19 255591 241441 20 435.935
5 13 dfs uldr 19 495528 465934 20 825.979
5 13 dfs ulrd 15 1451 1420 20 17.663
5 14 astr hamm 5 14 6 5 6.446
5 14 astr manh 5 14 6 5 6.583
5 14 bfs drlu 5 184 85 5 5.292
5 14 bfs drul 5 184 85 5 5.489
5 14 bfs ludr 5 127 60 5 5.115
5 14 bfs lurd 5 193 94 5 5.342
5 14 bfs rdlu 5 250 119 5 5.406
5 14 bfs rdul 5 250 119 5 5.477
5 14 bfs uldr 5 127 60 5 5.124
5 14 bfs ulrd 5 193 94 5 5.464
5 14 dfs drlu 19 296295 279952 20 506.449
5 14 dfs drul 19 294134 277843 20 521.253
5 14 dfs ludr 15 2304 2257 20 12.204
5 14 dfs lurd 17 444925 419041 20 768.798
5 14 dfs rdlu 19 96974 92296 20 190.396
5 14 dfs rdul 19 89046 84737 20 198.187
5 14 dfs uldr 15 2304 2257 20 12.692
5 14 dfs ulrd 17 446390 420409 20 751.107
5 15 astr hamm 5 15 6 5 6.292
5 15 astr manh 5 15 6 5 6.556
5 15 bfs drlu 5 203 96 5 5.271
5 15 bfs drul 5 237 111 5 5.327
5 15 bfs ludr 5 247 117 5 5.424
5 15 bfs lurd 5 244 116 5 5.548
5 15 bfs rdlu 5 200 95 5 5.292
5 15 bfs rdul 5 234 110 5 5.392
5 15 bfs uldr 5 281 132 5 5.486
5 15 bfs ulrd 5 278 131 5 5.7
5 15 dfs drlu 17 497360 468215 20 832.916
5 15 dfs drul 17 788788 739290 20 1366.55
5 15 dfs ludr 19 360292 339422 20 609.392
5 15 dfs lurd 19 392623 369982 20 665.691
5 15 dfs rdlu 19 53463 51315 20 117.71
5 15 dfs rdul 19 471 447 20 8.368
5 15 dfs uldr 17 132713 126085 20 258.152
5 15 dfs ulrd 17 352 333 20 8.466
5 16 astr hamm 5 12 6 5 6.5
5 16 astr manh 5 12 6 5 6.932
5 16 bfs drlu 5 176 83 5 5.352
5 16 bfs drul 5 176 83 5 5.348
5 16 bfs ludr 5 116 52 5 5.071
5 16 bfs lurd 5 119 54 5 5.098
5 16 bfs rdlu 5 179 85 5 5.868
5 16 bfs rdul 5 179 85 5 5.226
5 16 bfs uldr 5 116 52 5 5.005
5 16 bfs ulrd 5 119 54 5 7.155
5 16 dfs drlu 19 132258 125648 20 247.591
5 16 dfs drul 19 112 95 20 6.85
5 16 dfs ludr 19 749488 702813 20 1267.204
5 16 dfs lurd 19 497269 468154 20 813.978
5 16 dfs rdlu 19 132340 125739 20 251.752
5 16 dfs rdul 19 107 89 20 7.276
5 16 dfs uldr 19 745915 699453 20 1284.846
5 16 dfs ulrd 19 497116 467998 20 831.199
5 17 astr hamm 5 17 8 5 6.227
5 17 astr manh 5 19 9 5 6.532
5 17 bfs drlu 5 161 76 5 5.546
5 17 bfs drul 5 214 103 5 5.26
5 17 bfs ludr 5 160 74 5 5.571
5 17 bfs lurd 5 163 76 5 5.242
5 17 bfs rdlu 5 164 78 5 5.385
5 17 bfs rdul 5 217 105 5 5.346
5 17 bfs uldr 5 213 101 5 5.299
5 17 bfs ulrd 5 216 103 5 5.304
5 17 dfs drlu 17 530977 499081 20 900.581
5 17 dfs drul 17 374 357 20 8.267
5 17 dfs ludr 19 183778 174260 20 323.655
5 17 dfs lurd 19 222914 210920 20 391.966
5 17 dfs rdlu 17 531217 499350 20 881.77
5 17 dfs rdul 17 348 330 20 8.065
5 17 dfs uldr 19 368700 347927 20 638.046
5 17 dfs ulrd 19 350204 330649 20 628.539
5 18 astr hamm 5 14 6 5 6.227
5 18 astr manh 5 14 6 5 7.036
5 18 bfs drlu 5 247 117 5 5.915
5 18 bfs drul 5 247 117 5 5.365
5 18 bfs ludr 5 190 92 5 5.442
5 18 bfs lurd 5 130 62 5 5.178
5 18 bfs rdlu 5 187 87 5 5.789
5 18 bfs rdul 5 187 87 5 5.222
5 18 bfs uldr 5 190 92 5 5.303
5 18 bfs ulrd 5 130 62 5 6.567
5 18 dfs drlu 17 89033 84726 20 168.532
5 18 dfs drul 17 96961 92285 20 207.132
5 18 dfs ludr 19 446389 420407 20 738.651
5 18 dfs lurd 15 2176 2130 20 11.764
5 18 dfs rdlu 19 266640 251929 20 452.429
5 18 dfs rdul 19 255625 241473 20 438.404
5 18 dfs uldr 19 444924 419039 20 771.806
5 18 dfs ulrd 15 2176 2130 20 12.442
5 19 astr hamm 5 14 6 5 6.283
5 19 astr manh 5 14 6 5 7.16
5 19 bfs drlu 5 203 95 5 5.429
5 19 bfs drul 5 203 95 5 5.402
5 19 bfs ludr 5 146 70 5 5.164
5 19 bfs lurd 5 174 84 5 5.207
5 19 bfs rdlu 5 231 109 5 5.415
5 19 bfs rdul 5 231 109 5 5.484
5 19 bfs uldr 5 146 70 5 5.132
5 19 bfs ulrd 5 174 84 5 5.816
5 19 dfs drlu 19 296262 279922 20 508.486
5 19 dfs drul 19 294101 277813 20 529.121
5 19 dfs ludr 15 1580 1548 20 10.749
5 19 dfs lurd 19 468847 441251 20 780.798
5 19 dfs rdlu 19 197385 186934 20 349.134
5 19 dfs rdul 19 123005 117030 20 235.851
5 19 dfs uldr 15 1580 1548 20 10.909
5 19 dfs ulrd 19 460153 433138 20 827.213
5 20 astr hamm 5 15 6 5 6.148
5 20 astr manh 5 15 6 5 6.629
5 20 bfs drlu 5 231 108 5 5.487
5 20 bfs drul 5 197 93 5 5.406
5 20 bfs ludr 5 275 129 5 5.31
5 20 bfs lurd 5 284 134 5 5.535
5 20 bfs rdlu 5 240 113 5 5.449
5 20 bfs rdul 5 206 98 5 5.372
5 20 bfs uldr 5 241 114 5 5.604
5 20 bfs ulrd 5 250 119 5 7.558
5 20 dfs drlu 19 476 453 20 8.391
5 20 dfs drul 19 132523 125905 20 247.861
5 20 dfs ludr 17 378 360 20 8.119
5 20 dfs lurd 17 132693 126066 20 237.892
5 20 dfs rdlu 19 788089 738676 20 1352.21
5 20 dfs rdul 19 496280 467211 20 810.912
5 20 dfs uldr 19 392628 369988 20 662.589
5 20 dfs ulrd 19 360289 339419 20 623.395
5 21 astr hamm 5 13 6 5 6.298
5 21 astr manh 5 13 6 5 9.041
5 21 bfs drlu 5 235 112 5 5.262
5 21 bfs drul 5 235 112 5 5.448
5 21 bfs ludr 5 186 89 5 5.272
5 21 bfs lurd 5 142 67 5 6.744
5 21 bfs rdlu 5 191 90 5 5.512
5 21 bfs rdul 5 191 90 5 5.855
5 21 bfs uldr 5 186 89 5 5.7
5 21 bfs ulrd 5 142 67 5 5.302
5 21 dfs drlu 19 88443 84150 20 165.361
5 21 dfs drul 19 97947 93227 20 190.26
5 21 dfs ludr 17 599 583 20 8.756
5 21 dfs lurd 19 468909 441309 20 784.935
5 21 dfs rdlu 19 326221 308135 20 634.104
5 21 dfs rdul 19 333982 315390 20 557.894
5 21 dfs uldr 17 599 583 20 8.595
5 21 dfs ulrd 19 460215 433196 20 815.035
5 22 astr hamm 5 12 6 5 6.113
5 22 astr manh 5 12 6 5 10.576
5 22 bfs drlu 5 138 63 5 5.31
5 22 bfs drul 5 138 63 5 5.099
5 22 bfs ludr 5 148 69 5 5.114
5 22 bfs lurd 5 157 74 5 5.317
5 22 bfs rdlu 5 147 68 5 5.287
5 22 bfs rdul 5 147 68 5 5.231
5 22 bfs uldr 5 148 69 5 5.585
5 22 bfs ulrd 5 157 74 5 5.427
5 22 dfs drlu 17 357691 336923 20 601.146
5 22 dfs drul 17 396551 373681 20 703.653
5 22 dfs ludr 19 158 145 20 7.019
5 22 dfs lurd 19 132375 125773 20 238.216
5 22 dfs rdlu 17 367953 346730 20 660.234
5 22 dfs rdul 17 406470 383083 20 683.85
5 22 dfs uldr 19 158 145 20 7.263
5 22 dfs ulrd 19 132288 125678 20 246.415
5 23 astr hamm 5 12 6 5 6.229
5 23 astr manh 5 12 6 5 6.48
5 23 bfs drlu 5 176 83 5 5.17
5 23 bfs drul 5 176 83 5 5.166
5 23 bfs ludr 5 116 52 5 5.416
5 23 bfs lurd 5 119 54 5 8.656
5 23 bfs rdlu 5 179 85 5 5.168
5 23 bfs rdul 5 179 85 5 5.237
5 23 bfs uldr 5 116 52 5 5.186
5 23 bfs ulrd 5 119 54 5 5.235
5 23 dfs drlu 19 112 95 20 7.018
5 23 dfs drul 19 132345 125745 20 247.448
5 23 dfs ludr 19 497121 468004 20 828.31
5 23 dfs lurd 19 720458 676034 20 1201.119
5 23 dfs rdlu 19 107 89 20 7.078
5 23 dfs rdul 19 132253 125644 20 243.748
5 23 dfs uldr 19 497274 468160 20 852.581
5 23 dfs ulrd 19 712989 669095 20 1208.904
5 24 astr hamm 5 14 7 5 6.559
5 24 astr manh 5 17 8 5 7.408
5 24 bfs drlu 5 214 103 5 5.285
5 24 bfs drul 5 161 76 5 5.223
5 24 bfs ludr 5 213 101 5 5.49
5 24 bfs lurd 5 216 103 5 9.473
5 24 bfs rdlu 5 217 105 5 5.231
5 24 bfs rdul 5 164 78 5 5.265
5 24 bfs uldr 5 160 74 5 7.341
5 24 bfs ulrd 5 163 76 5 7.062
5 24 dfs drlu 17 374 357 20 8.248
5 24 dfs drul 17 531238 499367 20 901.032
5 24 dfs ludr 19 350209 330653 20 617.292
5 24 dfs lurd 19 368695 347922 20 617.022
5 24 dfs rdlu 17 348 330 20 9.947
5 24 dfs rdul 17 530965 499070 20 874.214
5 24 dfs uldr 19 222919 210926 20 396.248
5 24 dfs ulrd 19 183775 174257 20 342.618
5 25 astr hamm 5 14 7 5 6.462
5 25 astr manh 5 13 6 5 6.614
5 25 bfs drlu 5 324 151 5 5.664
5 25 bfs drul 5 324 151 5 5.481
5 25 bfs ludr 5 212 101 5 5.339
5 25 bfs lurd 5 157 76 5 5.192
5 25 bfs rdlu 5 269 126 5 5.604
5 25 bfs rdul 5 269 126 5 5.43
5 25 bfs uldr 5 212 101 5 5.329
5 25 bfs ulrd 5 157 76 5 6.844
5 25 dfs drlu 11 24 12 11 7.467
5 25 dfs drul 11 132069 125494 20 242.989
5 25 dfs ludr 19 77708 74346 20 146.511
5 25 dfs lurd 19 288657 272660 20 501.121
5 25 dfs rdlu 19 132435 125822 20 258.874
5 25 dfs rdul 19 406 383 20 8.155
5 25 dfs uldr 19 85858 81971 20 167.338
5 25 dfs ulrd 19 600 579 20 8.739
5 26 astr hamm 5 12 7 5 6.593
5 26 astr manh 5 11 6 5 7.973
5 26 bfs drlu 5 196 93 5 7.24
5 26 bfs drul 5 196 93 5 5.301
5 26 bfs ludr 5 99 44 5 5.143
5 26 bfs lurd 5 99 44 5 5.189
5 26 bfs rdlu 5 196 93 5 5.581
5 26 bfs rdul 5 196 93 5 5.522
5 26 bfs uldr 5 99 44 5 5.166
5 26 bfs ulrd 5 99 44 5 5.318
5 26 dfs drlu 11 22 12 11 7.022
